,lemma,pos,synset_cnt,p_cnt,ptr_symbol,sense_cnt,tagsense_cnt,synset_offset
1806,impossibly,r,1,2,"['!', '\\']",1,0,['00300682']
1807,impotently,r,1,1,\,1,0,00208773
1808,impracticably,r,1,1,\,1,0,00368165
1809,imprecisely,r,1,2,"['!', '\\']",1,0,['00368481']
1810,impregnably,r,1,1,\,1,0,00368807
1811,impressively,r,1,2,"['!', '\\']",1,0,['00213524']
1812,improbably,r,1,1,\,1,0,00295825
1813,impromptu,r,1,0,[],1,0,['00088655']
1814,improperly,r,1,2,"['!', '\\']",1,1,['00196056']
1815,improvidently,r,1,2,"['!', '\\']",1,0,['00368989']
1816,imprudently,r,1,2,"['!', '\\']",1,0,['00369552']
1817,impudently,r,1,1,\,1,1,00366490
1818,impulsively,r,1,1,\,1,0,00366778
1819,in,r,1,0,[],1,1,['00501990']
1820,in_a_beastly_manner,r,1,0,[],1,0,['00280427']
1821,in_a_broad_way,r,1,0,[],1,0,['00104233']
1822,in_a_flash,r,1,0,[],1,0,['00033421']
1823,in_a_heartfelt_way,r,1,0,[],1,0,['00077912']
1824,in_a_higher_place,r,1,0,[],1,0,['00080169']
1825,in_a_low_voice,r,1,0,[],1,0,['00257418']
1826,in_a_nutshell,r,1,0,[],1,0,['00290136']
1827,in_a_pig's_eye,r,1,1,;,1,0,00164676
1828,in_a_similar_way,r,1,0,[],1,1,['00165561']
1829,in_a_way,r,1,0,[],1,1,['00148540']
1830,in_absentia,r,1,0,[],1,1,['00150824']
1831,in_advance,r,1,0,[],1,1,['00067045']
1832,in_all,r,1,0,[],1,1,['00063630']
1833,in_all_likelihood,r,1,0,[],1,1,['00138611']
1834,in_all_probability,r,1,0,[],1,0,['00138611']
1835,in_an_elaborate_way,r,1,0,[],1,0,['00084840']
1836,in_and_of_itself,r,1,0,[],1,0,['00036762']
1837,in_any_case,r,2,0,2,1,00026571,00029037
1838,in_any_event,r,1,0,[],1,1,['00026571']
1839,in_apposition,r,1,0,[],1,0,['00121413']
1840,in_arrears,r,1,0,[],1,0,['00222479']
1841,in_both_ears,r,1,0,[],1,0,['00207945']
1842,in_brief,r,1,0,[],1,1,['00289860']
1843,in_camera,r,1,0,[],1,0,['00162137']
1844,in_case,r,1,0,[],1,1,['00164751']
1845,in_chorus,r,1,0,[],1,1,['00240343']
1846,in_circles,r,1,0,[],1,0,['00164578']
1847,in_cold_blood,r,1,0,[],1,0,['00164890']
1848,in_common,r,1,0,[],1,1,['00503777']
1849,in_concert,r,1,0,[],1,1,['00116705']
1850,in_conclusion,r,1,0,[],1,1,['00065822']
1851,in_darkness,r,1,0,[],1,0,['00206144']
1852,in_detail,r,1,0,[],1,1,['00197275']
1853,in_due_course,r,1,0,[],1,1,['00165269']
1854,in_due_season,r,1,0,[],1,0,['00165269']
1855,in_due_time,r,1,0,[],1,0,['00165269']
1856,in_earnest,r,1,0,[],1,0,['00165018']
1857,in_effect,r,1,0,[],1,1,['00060032']
1858,in_essence,r,1,0,[],1,0,['00501140']
1859,in_everyone's_thoughts,r,1,0,[],1,0,['00167175']
1860,in_extremis,r,1,0,[],1,1,['00259242']
1861,in_fact,r,1,0,[],1,1,['00148869']
1862,in_fiscal_matters,r,1,0,[],1,0,['00131429']
1863,in_flight,r,1,0,[],1,0,['00505010']
1864,in_front,r,1,0,[],1,1,['00066781']
1865,in_full,r,1,0,[],1,1,['00504620']
1866,in_full_action,r,1,0,[],1,0,['00165445']
1867,in_full_swing,r,1,0,[],1,0,['00165445']
1868,in_general,r,1,0,[],1,1,['00041954']
1869,in_good_order,r,1,0,[],1,1,['00196203']
1870,in_good_spirits,r,1,0,[],1,0,['00236546']
1871,in_good_time,r,1,0,[],1,0,['00165269']
1872,in_great_confusion,r,1,0,[],1,0,['00163704']
1873,in_hand,r,1,1,!,1,1,00148329
1874,in_haste,r,1,0,[],1,1,['00206479']
1875,in_her_own_right,r,1,0,[],1,0,['00223138']
1876,in_hiding,r,1,0,[],1,0,['00252249']
1877,in_his_own_right,r,1,0,[],1,0,['00223138']
1878,in_its_own_right,r,1,0,[],1,0,['00223138']
1879,in_kind,r,1,0,[],1,1,['00165561']
1880,in_large_quantities,r,1,0,[],1,0,['00260704']
1881,in_line,r,1,0,[],1,1,['00165676']
1882,in_loco_parentis,r,1,0,[],1,0,['00256073']
1883,in_low_spirits,r,1,0,[],1,0,['00299161']
1884,in_name,r,1,0,[],1,1,['00165788']
1885,in_name_only,r,1,0,[],1,0,['00165788']
1886,in_no_time,r,1,0,[],1,0,['00165906']
1887,in_on,r,1,0,[],1,0,['00116899']
1888,in_one's_own_right,r,1,0,[],1,0,['00223138']
1889,in_one_case,r,1,0,[],1,0,['00118869']
1890,in_one_ear,r,1,0,[],1,0,['00208111']
1891,in_other_words,r,1,0,[],1,1,['00179333']
1892,in_particular,r,1,0,[],1,1,['00248765']
1893,in_passing,r,1,0,[],1,1,['00166375']
1894,in_perpetuity,r,2,0,2,0,00088186,00088073
1895,in_person,r,1,0,[],1,1,['00132158']
1896,in_place,r,1,0,[],1,1,['00256189']
1897,in_point_of_fact,r,1,0,[],1,0,['00148869']
1898,in_practice,r,1,0,[],1,1,['00166512']
1899,in_principle,r,1,0,[],1,1,['00501140']
1900,in_private,r,1,0,[],1,1,['00162137']
1901,in_public,r,1,0,[],1,1,['00161932']
1902,in_reality,r,1,0,[],1,1,['00149138']
1903,in_return,r,1,0,[],1,0,['00405868']
1904,in_secret,r,1,0,[],1,1,['00166608']
1905,in_short,r,1,0,[],1,1,['00289860']
1906,in_short_order,r,1,0,[],1,0,['00166875']
1907,in_situ,r,1,0,[],1,0,['00256189']
1908,in_so_far,r,1,0,[],1,1,['00098959']
1909,in_some_manner,r,1,0,[],1,0,['00026137']
1910,in_some_way,r,1,0,[],1,1,['00026137']
1911,in_someone's_way,r,1,0,[],1,0,['00041570']
1912,in_spades,r,1,0,[],1,0,['00036935']
1913,in_spite_of_appearance,r,1,0,[],1,0,['00104099']
1914,in_stages,r,1,0,[],1,0,['00422281']
1915,in_stride,r,1,0,[],1,1,['00236546']
1916,in_tandem,r,1,0,[],1,0,['00257634']
1917,in_that,r,1,1,;,1,1,00240707
1918,in_that_location,r,1,0,[],1,0,['00109151']
1919,in_that_respect,r,1,0,[],1,0,['00109461']
1920,in_the_adjacent_apartment,r,1,0,[],1,0,['00240082']
1921,in_the_adjacent_house,r,1,0,[],1,0,['00240082']
1922,in_the_air,r,1,0,[],1,1,['00167175']
1923,in_the_bargain,r,1,0,[],1,1,['00080304']
1924,in_the_beginning,r,2,0,2,2,00431941,00167286
1925,in_the_end,r,2,0,2,2,00167447,00047903
1926,in_the_first_place,r,2,0,2,2,00167286,00138410
1927,in_the_lead,r,1,0,[],1,1,['00067513']
1928,in_the_least,r,2,0,2,0,00150558,00056729
1929,in_the_long_run,r,1,0,[],1,1,['00167447']
1930,in_the_lurch,r,1,1,;,1,0,00037876
1931,in_the_main,r,2,0,2,0,00073897,00041954
1932,in_the_meantime,r,1,0,[],1,1,['00064946']
1933,in_the_midst,r,1,0,[],1,1,['00259303']
1934,in_the_nick_of_time,r,1,0,[],1,0,['00167575']
1935,in_the_same_breath,r,1,0,[],1,0,['00167702']
1936,in_the_south,r,1,0,[],1,0,['00243938']
1937,in_the_way,r,1,0,[],1,0,['00041570']
1938,in_theory,r,1,0,[],1,0,['00501140']
1939,in_this,r,1,1,;,1,1,00240707
1940,in_time,r,2,0,2,2,00047641,00167816
1941,in_toto,r,1,0,[],1,1,['00150432']
1942,in_truth,r,1,1,;,1,1,00038013
1943,in_turn,r,1,0,[],1,1,['00180420']
1944,in_two_ways,r,1,0,[],1,0,['00083947']
1945,in_unison,r,2,0,2,1,00240343,00240265
1946,in_utero,r,1,0,[],1,0,['00038388']
1947,in_vacuo,r,2,0,2,0,00038537,00038489
1948,in_vain,r,1,0,[],1,1,['00167920']
1949,in_vitro,r,1,1,\,1,0,00513929
1950,in_vivo,r,1,1,\,1,1,00182094
1951,in_writing,r,1,0,[],1,1,['00246672']
1952,inaccessibly,r,1,1,\,1,0,00204390
1953,inaccurately,r,1,2,"['!', '\\']",1,0,['00204643']
1954,inadequately,r,1,2,"['!', '\\']",1,1,['00369869']
1955,inadvertently,r,1,2,"['!', '\\']",1,1,['00237833']
1956,inadvisably,r,1,1,\,1,0,00333808
1957,inalienably,r,1,1,\,1,0,00139930
1958,inanely,r,1,1,\,1,0,00201893
1959,inappropriately,r,1,2,"['!', '\\']",1,0,['00139759']
1960,inarticulately,r,2,2,"['!', '\\']",2,0,"['00328025', '00268464']"
1961,inattentively,r,1,1,\,1,0,00066190
1962,inaudibly,r,1,2,"['!', '\\']",1,0,['00268909']
1963,inaugurally,r,1,1,\,1,0,00501856
1964,inauspiciously,r,1,2,"['!', '\\']",1,0,['00217640']
1965,incautiously,r,1,2,"['!', '\\']",1,0,['00282444']
1966,incessantly,r,2,1,['\\'],2,0,"['00282858', '00020280']"
1967,incestuously,r,1,1,\,1,0,00142865
1968,incidentally,r,2,1,['\\'],2,2,"['00156222', '00212411']"
1969,incisively,r,2,1,['\\'],2,0,"['00370046', '00368287']"
1970,incognito,r,1,0,[],1,0,['00370260']
1971,incoherently,r,1,2,"['!', '\\']",1,0,['00286518']
1972,incomparably,r,1,2,"['!', '\\']",1,0,['00370421']
1973,incompatibly,r,1,2,"['!', '\\']",1,0,['00287842']
1974,incompetently,r,1,2,"['!', '\\']",1,0,['00185400']
1975,incompletely,r,1,1,\,1,1,00157811
1976,inconceivably,r,1,1,\,1,0,00142959
1977,inconclusively,r,1,2,"['!', '\\']",1,0,['00093139']
1978,incongruously,r,1,1,\,1,0,00370763
1979,inconsequentially,r,1,1,!,1,0,00294782
1980,inconsequently,r,1,1,\,1,0,00294782
1981,inconsiderately,r,1,2,"['!', '\\']",1,0,['00182907']
1982,inconsistently,r,1,2,"['!', '\\']",1,0,['00120841']
1983,inconspicuously,r,1,2,"['!', '\\']",1,0,['00371171']
1984,incontrovertibly,r,1,1,\,1,0,00308559
1985,inconveniently,r,1,2,"['!', '\\']",1,1,['00197561']
1986,incorrectly,r,2,2,"['!', '\\']",2,0,"['00336065', '00204125']"
1987,increasingly,r,1,1,\,1,1,00059854
1988,incredibly,r,2,2,"['!', '\\']",2,1,"['00295825', '00032180']"
1989,incredulously,r,1,2,"['!', '\\']",1,0,['00296425']
1990,incriminatingly,r,1,1,\,1,0,00371344
1991,incurably,r,2,1,['\\'],2,1,"['00371541', '00371432']"
1992,indecently,r,1,2,"['!', '\\']",1,0,['00247326']
1993,indecisively,r,2,2,"['!', '\\']",2,0,"['00298910', '00298560']"
1994,indecorously,r,1,2,"['!', '\\']",1,0,['00305153']
1995,indeed,r,2,1,[';'],2,1,"['00037641', '00037470']"
1996,indefatigably,r,1,1,\,1,0,00052489
1997,indefinitely,r,1,1,\,1,1,00203783
1998,indelibly,r,1,1,\,1,0,00371651
1999,independently,r,2,1,['\\'],2,1,"['00180611', '00450647']"
2000,indescribably,r,1,1,\,1,0,00371853
2001,indeterminably,r,1,1,\,1,0,00372174
2002,indifferently,r,1,1,\,1,1,00372322
2003,indigenously,r,1,1,\,1,0,00058491
2004,indignantly,r,1,1,\,1,1,00372455
2005,indirectly,r,1,2,"['!', '\\']",1,1,['00058359']
2006,indiscreetly,r,1,2,"['!', '\\']",1,0,['00372914']
2007,indiscriminately,r,2,1,['\\'],2,1,"['00070765', '00433363']"
2008,indistinctly,r,1,1,\,1,0,00211815
2009,individualistically,r,1,1,\,1,0,00058573
2010,individually,r,1,1,\,1,1,00207668
2011,indolently,r,1,1,\,1,0,00373096
2012,indoors,r,1,1,!,1,1,00110533
2013,indubitably,r,1,1,\,1,0,00373216
2014,indulgently,r,1,1,\,1,0,00373531
2015,industrially,r,1,1,\,1,0,00124346
2016,industriously,r,1,1,\,1,1,00373723
2017,ineffably,r,1,1,\,1,0,00371853
2018,ineffectively,r,1,2,"['!', '\\']",1,1,['00326564']
2019,ineffectually,r,1,2,"['!', '\\']",1,0,['00326146']
2020,inefficaciously,r,1,2,"['!', '\\']",1,0,['00326564']
2021,inefficiently,r,1,2,"['!', '\\']",1,0,['00236020']
2022,inelegantly,r,1,2,"['!', '\\']",1,0,['00327756']
2023,ineloquently,r,1,1,!,1,0,00328025
2024,ineluctably,r,1,1,\,1,0,00208557
2025,ineptly,r,2,1,['\\'],2,1,"['00228253', '00228417']"
2026,inequitably,r,1,2,"['!', '\\']",1,0,['00330033']
2027,inescapably,r,1,1,\,1,1,00208557
2028,inevitably,r,2,1,['\\'],2,2,"['00112393', '00208557']"
2029,inexactly,r,1,2,"['!', '\\']",1,0,['00368481']
2030,inexcusably,r,2,2,"['!', '\\']",2,0,"['00333341', '00238794']"
2031,inexhaustibly,r,1,0,[],1,0,['00052489']
2032,inexorably,r,1,1,\,1,1,00218369
2033,inexpediently,r,1,2,"['!', '\\']",1,0,['00333938']
2034,inexpensively,r,2,0,2,0,00334210,00284183
2035,inexpertly,r,1,1,\,1,0,00274527
2036,inexpressively,r,1,1,!,1,0,00335040
2037,inextricably,r,1,1,\,1,0,00373855
2038,infectiously,r,1,1,\,1,0,00302477
2039,infelicitously,r,1,2,"['!', '\\']",1,0,['00339451']
2040,infernally,r,1,2,"['\\', ';']",1,0,['00132532']
2041,infinitely,r,2,2,"['!', '\\']",2,2,"['00225264', '00224941']"
2042,inflexibly,r,1,2,"['!', '\\']",1,0,['00341444']
2043,influentially,r,1,1,\,1,0,00374045
2044,informally,r,2,2,"['!', '\\']",2,1,"['00186246', '00286667']"
2045,informatively,r,1,2,"['!', '\\']",1,0,['00374123']
2046,infra,r,1,0,[],1,0,['00258282']
2047,infrequently,r,1,2,"['!', '\\']",1,0,['00374520']
2048,ingeniously,r,1,0,[],1,0,['00374804']
2049,ingenuously,r,1,1,\,1,0,00274369
2050,ingloriously,r,1,1,\,1,0,00313633
2051,ingratiatingly,r,1,1,\,1,0,00375017
2052,inherently,r,1,1,\,1,0,00375163
2053,inhospitably,r,1,2,"['!', '\\']",1,0,['00358832']
2054,inhumanely,r,1,2,"['!', '\\']",1,0,['00359438']
2055,inimitably,r,1,1,\,1,0,00375356
2056,iniquitously,r,1,1,\,1,0,00375513
2057,initially,r,1,1,\,1,1,00103194
2058,injudiciously,r,1,2,"['!', '\\']",1,0,['00384912']
2059,injuriously,r,1,1,\,1,0,00124449
2060,inland,r,1,0,[],1,0,['00258360']
2061,innately,r,1,1,\,1,0,00375673
2062,innocently,r,2,1,['\\'],2,0,"['00375927', '00375810']"
2063,inoffensively,r,1,2,"['!', '\\']",1,0,['00307134']
2064,inopportunely,r,1,2,"['!', '\\']",1,0,['00376066']
2065,inordinately,r,1,1,\,1,0,00046863
2066,inorganically,r,1,2,"['!', '\\']",1,0,['00113441']
2067,inquiringly,r,1,1,\,1,0,00376428
2068,inquisitively,r,1,1,\,1,0,00081881
2069,insanely,r,2,3,"['!', '\\', ';']",2,1,"['00080890', '00046639']"
2070,insatiably,r,2,1,['\\'],2,0,"['00376761', '00376573']"
2071,inscriptively,r,1,1,\,1,0,00061995
2072,inscrutably,r,1,1,\,1,0,00062081
2073,insecticidally,r,1,1,\,1,0,00062163
2074,insecurely,r,2,2,"['!', '\\']",2,0,"['00377684', '00377334']"
2075,insensately,r,1,1,\,1,0,00062250
2076,insensibly,r,1,1,\,1,0,00411427
2077,insensitively,r,1,2,"['!', '\\']",1,0,['00378029']
2078,inseparably,r,1,2,"['!', '\\']",1,0,['00450089']
2079,inshore,r,1,0,[],1,0,['00258468']
